parameter	lambda_true	lambda_predicted
rel_heading	-18.65891258550233	-7.957908269631533
dev_collission	-19.09137442331596	-13.572312558974131
dev_ego_heading	-4.2705862258322576	-7.97958682195978
rel_heading	-4.347569665466061	-6.328296147819841
dev_collission	-17.371426494455086	-30.0
dev_ego_heading	-5.288661414773282	-9.409971086815778
rel_heading	-9.678075090855192	-8.76021651093528
dev_collission	-21.725459816592327	-22.889246540426537
dev_ego_heading	2.0394587794857593	0.17354400736293593
rel_heading	5.460167712553151	10.224685371017504
dev_collission	-8.544945346688486	-11.531666548885878
dev_ego_heading	13.781965474186563	13.127147518528261
rel_heading	-0.23195143701431675	0.8678448977983209
dev_collission	-8.194039879261553	-6.2441029461935855
dev_ego_heading	-3.8859463651518382	-0.25310007998399897
rel_heading	6.914081312945225	-1.6714843336445582
dev_collission	-13.198962041554719	-30.0
dev_ego_heading	4.3355526377137465	14.752186803181306
rel_heading	-13.495507554014804	-7.045241833247404
dev_collission	-27.060937993216218	-17.906807396463584
dev_ego_heading	7.223370747925774	3.379740264862314
rel_heading	17.593553320543933	14.845823206530154
dev_collission	1.2516325030918267	-0.6932017988423558
dev_ego_heading	-2.665909515318182	-2.2169765273318145
rel_heading	17.295070840543858	20.0
dev_collission	5.994388564820582	5.498689684443388
dev_ego_heading	11.724948781568305	13.127147518528261
rel_heading	5.046154686903797	0.8678448977983209
dev_collission	-13.230775540174957	-6.2441029461935855
dev_ego_heading	6.1456191364468715	-1.2296693432609969
rel_heading	8.335142542907455	20.0
dev_collission	-11.087136770542784	-3.8559613680224945
dev_ego_heading	3.2527860332803513	8.381487653812574
rel_heading	-4.534694964843888	-12.092597015989877
dev_collission	-3.781416016269638	-10.434381041799938
dev_ego_heading	8.709290721103862	0.7491383300783653
rel_heading	17.47656920053234	8.17208477833506
dev_collission	-17.633221238248613	-12.335634222723868
dev_ego_heading	-3.7380764794000676	-11.178704931500988
rel_heading	-0.7118715426546132	-6.937707060310477
dev_collission	3.797562341807719	9.574397736529173
dev_ego_heading	12.797926718979017	14.867001068775092
rel_heading	-7.0832142320769265	-6.1008309476238
dev_collission	-5.265305135564027	-17.443695512119103
dev_ego_heading	-9.96787586316615	0.43753976387275817
rel_heading	-0.7693008158464565	-3.175853382096659
dev_collission	-18.29213892952578	-30.0
dev_ego_heading	14.683588625824044	-3.9304233735400445
rel_heading	-8.471247107299131	20.0
dev_collission	8.68651758011071	-6.530155828928277
dev_ego_heading	-12.379354002348837	-8.12875430827985
rel_heading	6.496780128662792	15.743429486312003
dev_collission	10.762162780032256	15.0
dev_ego_heading	-0.1765815411680478	0.47153631244514155
rel_heading	-19.54836793426125	-20.0
dev_collission	-4.446453842236437	-23.487057803728124
dev_ego_heading	9.697466618996582	15.0
rel_heading	-13.157567899569838	-20.0
dev_collission	-14.439808467780923	-22.7622096153891
dev_ego_heading	1.4257456575108627	-0.2406472116066157
rel_heading	-12.939627501185761	-12.935517875698276
dev_collission	-12.251567986154647	-6.3409153433265875
dev_ego_heading	-2.7481729635944383	0.629982518434572
rel_heading	19.599178158464042	10.18381157585652
dev_collission	-28.985450683085535	-11.894271935981408
dev_ego_heading	-12.440970684426167	-3.4014864964257248
rel_heading	-7.1772778016840775	-4.562368474730641
dev_collission	-28.3951043035813	-21.830646910741937
dev_ego_heading	-6.080165464233762	-2.3326172307582245
rel_heading	-9.819827816709715	-8.890403491900175
dev_collission	-24.299705667814116	-22.8697892718911
dev_ego_heading	-9.761542089588309	-6.916474894264546
rel_heading	-19.51066784208365	-20.0
dev_collission	-29.531397194204793	-30.0
dev_ego_heading	-4.773140864817812	-15.0
rel_heading	18.399244633654206	14.019134061293341
dev_collission	-14.18070552871188	-21.107700396059005
dev_ego_heading	8.421775597761922	1.4169674752716688
rel_heading	18.702032212380267	18.907374398595373
dev_collission	14.419265249501855	13.516342755615447
dev_ego_heading	6.989651136967375	1.1785400460625453
rel_heading	12.335434714048155	7.73718122515138
dev_collission	-19.394398950028894	-11.63944273636284
dev_ego_heading	3.1844086091478907	2.232292685820165
rel_heading	12.323216366304457	14.594195503628598
dev_collission	1.8830167043975337	5.332821198781516
dev_ego_heading	-0.7909779513083031	0.27456479130784445
rel_heading	4.064354083164577	20.0
dev_collission	-2.3934610993853234	-2.3520011351780488
dev_ego_heading	5.18138435009547	6.9787775692133
rel_heading	-15.63396947585499	-15.864159724326257
dev_collission	-19.07022083931748	-15.070148598104069
dev_ego_heading	-1.5072755070306698	-0.08604114420409084
rel_heading	6.1137853341827295	20.0
dev_collission	-11.873050446032298	-5.887037112727234
dev_ego_heading	0.5716184915791249	0.6773737405727968
rel_heading	-8.766963050246147	-10.321888439125072
dev_collission	6.81731856699983	15.0
dev_ego_heading	2.5287665613361625	2.274805470084875
rel_heading	3.3076994246267866	11.873044318128017
dev_collission	-5.088456701284766	-1.0177443124245327
dev_ego_heading	6.709187827519571	2.2117766410465642
rel_heading	9.591825289753896	10.242240150188167
dev_collission	-18.463517075807168	-2.7721491518500883
dev_ego_heading	-3.9934646892806978	-0.15407028757098057
rel_heading	13.77246436527492	10.281085127922951
dev_collission	-15.97336658508705	-11.94660130236727
dev_ego_heading	-10.219115337725627	-5.426395714007274
rel_heading	14.060852472894744	8.893819968354695
dev_collission	-27.902430047411137	-22.3277465402846
dev_ego_heading	11.411768524736157	5.931864737918126
rel_heading	-12.824707417899464	-11.356420176784944
dev_collission	6.490267197479035	2.16671971534641
dev_ego_heading	12.479896718083303	15.0
rel_heading	11.692263029667252	10.134804690989355
dev_collission	-1.8117192177971582	-1.2387638204686005
dev_ego_heading	-2.4872453634577845	0.7552825562071622
rel_heading	15.218891193177633	10.622671800512949
dev_collission	-22.421808715253217	-12.185232694969919
dev_ego_heading	8.243509673057506	6.409150231914183
rel_heading	-19.474088370785815	-20.0
dev_collission	-15.52653609440496	-11.646175928091187
dev_ego_heading	12.392718185511697	14.855852288474704
rel_heading	1.9681518536485108	2.9055842779365726
dev_collission	9.791746979550183	7.864557808013423
dev_ego_heading	3.82126025623624	2.3214284108231773
rel_heading	-3.9872647548484608	-11.341457769218987
dev_collission	6.119175541805895	8.285298480848613
dev_ego_heading	7.375121003600761	15.0
rel_heading	-1.5758750314986543	-3.992904330228901
dev_collission	-11.928971957701272	-10.89122347346981
dev_ego_heading	-0.7055045865330989	-0.37577611399606686
rel_heading	10.844806053639338	20.0
dev_collission	-12.180905787459828	-4.627376852344737
dev_ego_heading	7.710686416597856	3.677157629794553
rel_heading	-9.797197770565663	-14.727296861509947
dev_collission	9.949772834947495	15.0
dev_ego_heading	3.2715796728726865	1.3044598623023627
rel_heading	6.400221651862033	11.986524043248016
dev_collission	7.004577245108543	1.4408854479055695
dev_ego_heading	-2.6569225060808925	-1.7963439162783896
rel_heading	-0.41600586011620777	-1.9252876138836732
dev_collission	-22.454568961198095	-30.0
dev_ego_heading	-11.027092517947917	-10.720158242079533
rel_heading	-0.7743200258049434	0.4048652946184545
dev_collission	-3.3473235908007517	-4.35915872871691
dev_ego_heading	4.201399646871668	1.7780376719459907
rel_heading	-5.453349745929131	-4.831736904584499
dev_collission	1.5993592733166047	8.117002614202487
dev_ego_heading	12.158345565897704	15.0
rel_heading	4.062937446678568	1.528739451234723
dev_collission	12.159803017275095	2.7035616434635497
dev_ego_heading	-12.897097075882566	-15.0
rel_heading	-10.270717206543104	-13.58222357545788
dev_collission	-25.803495237993268	-30.0
dev_ego_heading	11.239104005652855	4.5139189634327455
rel_heading	-11.553872992780793	-20.0
dev_collission	7.595911248436984	15.0
dev_ego_heading	11.169267705122966	14.952102836284773
rel_heading	2.5810050760037093	2.699250320081763
dev_collission	9.871610550290939	4.968654268863226
dev_ego_heading	14.595796687298623	15.0
rel_heading	15.587371495060758	13.068249130510438
dev_collission	-7.436906802698992	-5.411615193164735
dev_ego_heading	0.2663284566784263	1.3401681417875262
rel_heading	-8.793881387380118	-16.134694199033497
dev_collission	1.5559299228367145	9.265361502755047
dev_ego_heading	12.236250865932789	10.268421319757826
rel_heading	-11.758846093392723	-6.858260421387671
dev_collission	-23.635114500379736	-14.7243094997925
dev_ego_heading	14.307268826911699	11.048659950949949
rel_heading	-1.3023973448043016	-3.789359178038305
dev_collission	0.6416657666116272	-0.8792435421020537
dev_ego_heading	-3.72079387402146	-1.1460166401847398
rel_heading	15.14553574013513	20.0
dev_collission	-12.98239066115427	-4.5337217714686275
