parameter	lambda_true	lambda_predicted
dev_collission	0.6092089492209993	4.289188353513677
dev_ego_heading	-8.45097544988375	-3.659995876840067
rel_heading	-11.031813312647277	-15.0
dev_collission	16.989373732066547	20.0
dev_ego_heading	-7.864318071990772	-15.0
rel_heading	-2.7797583246763597	-8.386576818067239
dev_collission	3.832799234557662	11.8403343823752
dev_ego_heading	-7.5683070968990895	-2.0464950369364177
rel_heading	-5.642649432025191	-9.692726220867804
dev_collission	9.852945289232252	20.0
dev_ego_heading	-4.0719717057510305	-6.00992393428232
rel_heading	9.479288613377598	15.0
dev_collission	5.516720800815129	12.076726121948814
dev_ego_heading	13.02449237916899	8.370011274638259
rel_heading	-6.712907472384428	-7.709938440759413
dev_collission	-16.956594286101847	-20.0
dev_ego_heading	6.159450378084642	6.266736861189297
rel_heading	-11.586819133855482	-15.0
dev_collission	12.653397965412687	20.0
dev_ego_heading	0.6168350116301831	0.7168293423789779
rel_heading	-4.9780506250695975	-15.0
dev_collission	6.935552408192841	20.0
dev_ego_heading	-6.798133617040323	-3.6321905892021955
rel_heading	-11.18032370745294	-11.339609634391369
dev_collission	7.574847897043146	5.867766962285548
dev_ego_heading	-1.1119955124963585	0.29623827861843666
rel_heading	12.831099478015805	6.465826297113597
dev_collission	2.19397431433228	0.42066854034722667
dev_ego_heading	11.917604462597502	15.0
rel_heading	-9.685033823258767	-11.332280404425717
dev_collission	0.563692636626012	-1.427570455172343
dev_ego_heading	5.147492622900561	0.3128793427590419
rel_heading	11.187408775596438	6.875503455766335
dev_collission	-17.933452824185032	-20.0
dev_ego_heading	13.412955667825965	2.3193457904303325
rel_heading	7.958160826035311	6.941767801197295
dev_collission	0.5070885912470935	-0.6046322832452689
dev_ego_heading	-11.905347313225148	-8.572732948741223
rel_heading	-4.833251378225164	-6.564656678989509
dev_collission	1.5323547869556648	10.493596020983306
dev_ego_heading	-8.192932942982459	-1.0722980065502343
rel_heading	12.658066714344354	6.975958751540571
dev_collission	-19.686915196793258	-8.554197637363261
dev_ego_heading	-8.568847373940368	-5.829742744865827
rel_heading	5.080755744577619	5.1842538907920135
dev_collission	-2.2630978678920464	-2.7396999489005136
dev_ego_heading	9.05587389557991	7.0842068391122375
rel_heading	-9.778122673093137	-15.0
dev_collission	-6.337199541579984	-4.698386918418113
dev_ego_heading	11.284920052197418	5.110271432098593
rel_heading	-7.181019687864664	-5.393248958494133
dev_collission	16.326995827657058	16.48305863486564
dev_ego_heading	5.644816620872827	13.033720222548748
rel_heading	-0.1363712472757328	-1.105894424891785
dev_collission	14.798238697663749	8.137582465980845
dev_ego_heading	-3.563379890551751	-0.4634692927065477
rel_heading	-6.9482221612748845	-15.0
dev_collission	-12.632348450154813	-20.0
dev_ego_heading	-8.137644493370635	-3.5642806494003305
rel_heading	-9.088017187088465	-11.324792157818736
dev_collission	-18.132530138290388	-20.0
dev_ego_heading	-0.6234275146153774	-0.6472268239752194
rel_heading	-9.168739839355606	-15.0
dev_collission	-11.5259820966055	-14.97040693000426
dev_ego_heading	14.564529236023585	7.001405025317098
rel_heading	-3.2581465160260734	-2.746684195439558
dev_collission	-11.3790053396841	-13.281112651263847
dev_ego_heading	12.78070663848149	13.699589031427077
rel_heading	-2.0519023402747205	-1.9156005936060705
dev_collission	-19.130559912545454	-18.23359768274002
dev_ego_heading	-2.4210129420466178	-4.545527987992204
rel_heading	-0.3612774324765322	0.4192424538570181
dev_collission	-0.40761443570027467	-0.826091533233371
dev_ego_heading	8.67070050998323	15.0
rel_heading	-5.479631817214983	-4.4895155897071355
dev_collission	-14.501057067917898	-10.824844731453505
dev_ego_heading	7.283209916157169	-0.013657908821297644
rel_heading	8.862940865353433	8.55912654097835
dev_collission	-1.5958214209503296	0.0513182709659522
dev_ego_heading	0.004261757737294758	-10.253297784456016
rel_heading	1.025087899964639	1.3560795510963857
dev_collission	-16.645083859151704	-15.672264684510772
dev_ego_heading	6.873653633701746	6.833052075493386
rel_heading	-10.282767805713272	-15.0
dev_collission	15.524126318547331	20.0
dev_ego_heading	14.58865680421804	13.699589031427077
rel_heading	0.47946329216632044	-1.9156005936060705
dev_collission	-9.971071706572111	-18.23359768274002
dev_ego_heading	12.448795730025562	11.323607338414876
rel_heading	-5.0628702214361105	-4.074788650791244
dev_collission	-1.4765936917459115	-2.8203230319913737
dev_ego_heading	-9.595822405306787	-5.757763617035275
rel_heading	5.000471802405258	5.849678093568901
dev_collission	-8.621113992957405	-3.005898711702209
dev_ego_heading	-5.668952110222941	-8.10223316617918
rel_heading	-14.508887964012466	-15.0
dev_collission	-17.02246300256849	-20.0
dev_ego_heading	-10.910720880549551	-7.837504727041742
rel_heading	1.3255113316682312	1.6018203553240697
dev_collission	18.91879054663609	10.71744578526299
dev_ego_heading	7.142414546207338	2.921772896914033
rel_heading	-10.2444845112046	-8.723683814924502
dev_collission	-1.1508140170044392	1.1979514811118612
dev_ego_heading	-14.026527752479685	-5.947956931164584
rel_heading	4.595146977641782	7.06066204578062
dev_collission	-12.770692668022399	-0.23358021596260894
dev_ego_heading	6.623878512955862	2.6908201985662563
rel_heading	6.602373173267363	11.837931091187547
dev_collission	5.829690476252548	6.160690552036568
dev_ego_heading	-4.861962925439286	-1.5689306147851105
rel_heading	-11.071540413195248	-11.23254297526363
dev_collission	-4.379658557779704	-9.00217220818955
dev_ego_heading	-8.347673658261451	-9.1737247478348
rel_heading	2.6961771917017963	6.627192404431757
dev_collission	7.042365353582532	1.198971848342467
dev_ego_heading	0.37582950297507267	-0.7568924376685682
rel_heading	12.152394140327164	6.634152791982605
dev_collission	-16.647226149353482	-8.648248743729702
dev_ego_heading	-8.753754960281213	-7.9628710965398035
rel_heading	13.764102885599879	15.0
dev_collission	0.5565166493958138	1.0194637197537588
dev_ego_heading	3.6912068704741934	1.6864337094299913
rel_heading	4.716938658762899	9.236088801833205
dev_collission	9.686106600411861	11.665721927464446
dev_ego_heading	-3.3560464474735507	-5.567597643128099
rel_heading	7.132415684192033	5.907260247587976
dev_collission	-2.3585515295738837	-2.6573974732808634
dev_ego_heading	8.471353096332596	15.0
rel_heading	-14.42599987457932	-15.0
dev_collission	-7.435883937982158	-10.255818024289097
dev_ego_heading	-10.470055853287331	-1.2018294448330555
rel_heading	13.90752826763293	6.771571808714695
dev_collission	-19.5535388544638	-8.687651468641727
dev_ego_heading	9.032336170231972	3.316425393441324
rel_heading	6.249633247674293	7.78127894816038
dev_collission	0.762666115364329	-0.6835751453709485
dev_ego_heading	-8.540800873129193	-4.551709515297396
rel_heading	-11.790564832249991	-11.985772580103754
dev_collission	7.387897258177645	6.111513140752506
dev_ego_heading	-11.250549518246896	-2.560143314303017
rel_heading	0.26412493684937033	-0.5514984456638256
dev_collission	14.297992863971274	4.8663112459832245
dev_ego_heading	-6.792476502863595	-8.127912296792093
rel_heading	-12.622198486080993	-15.0
dev_collission	-12.952144145107454	-15.369270823117887
dev_ego_heading	-10.91291264974533	-8.008460839488556
rel_heading	5.378482032838544	9.271772598369136
dev_collission	15.274373560988323	14.702077921839598
dev_ego_heading	-0.6273451479310168	-0.6226034787959849
rel_heading	-2.278947788011047	-6.389323187046711
dev_collission	0.4668579797426986	1.243231244960221
dev_ego_heading	4.051877045455257	1.4169674752716688
rel_heading	7.420301233956106	14.180530798946531
dev_collission	18.213051222668305	18.681193560547065
dev_ego_heading	2.2629252956603167	0.911669522225992
rel_heading	2.2168004782297857	0.6408394379645482
dev_collission	18.48278438500047	16.080742464914454
dev_ego_heading	1.9340232800661141	3.4280185002321977
rel_heading	-13.26472226555318	-11.515508226290354
dev_collission	-5.974393595083782	-4.99869836403525
dev_ego_heading	10.802788194252962	7.78967253272978
rel_heading	-6.291874272820948	-5.617007328742754
dev_collission	18.30984028697595	20.0
dev_ego_heading	-10.801513844689081	-5.654447418853488
rel_heading	6.728991672131883	6.273173578029888
dev_collission	-9.234099185937424	-4.26057604446901
dev_ego_heading	4.762723849613831	-0.19166379628607164
rel_heading	3.93879146391458	6.749853167497587
dev_collission	-17.200425831601116	-9.27654752302549
dev_ego_heading	5.9720046506945295	13.699589031427077
rel_heading	1.0125732647579824	-1.9156005936060705
dev_collission	-7.7910704180913815	-18.23359768274002
dev_ego_heading	-6.270988145269461	-7.607873325646868
rel_heading	13.915614337707634	15.0
dev_collission	18.69812098789516	20.0
dev_ego_heading	9.183027917392515	0.0810605295705197
rel_heading	5.903669303985787	15.0
dev_collission	13.653305928292426	6.9397905410491125
dev_ego_heading	4.691664308873811	1.7614938399939886
rel_heading	-5.505830681168661	-2.0587030060484537
dev_collission	-5.415568286201484	-4.02327714523362
dev_ego_heading	6.990666758740392	8.51331715110193
rel_heading	-4.2515437652151	-7.474747534114613
dev_collission	8.636520500116141	20.0
dev_ego_heading	-8.721412983755895	-2.9836103999505785
rel_heading	-11.091919358097595	-15.0
dev_collission	12.076530357530345	20.0
dev_ego_heading	11.32805543276963	1.9537260863068866
rel_heading	-9.467217352437938	-2.1185233098470504
dev_collission	-6.716744840684722	-5.5838374395548716
dev_ego_heading	-4.828137047768434	-4.053243200274684
rel_heading	-13.772406126370253	-15.0
dev_collission	-13.26560717957995	-16.929343984390112
dev_ego_heading	8.866969189931169	7.938535446708792
rel_heading	-2.6435177056722807	-5.7511626021720925
dev_collission	17.141653963867235	20.0
dev_ego_heading	-2.43049937810048	-2.5887655750160703
rel_heading	3.664532113116916	15.0
dev_collission	2.3702411520936373	1.615882155791097
dev_ego_heading	-7.145810539577698	-8.3685890250333
rel_heading	-2.4746389274763896	-6.428390688786624
dev_collission	1.6353891662083022	10.012314130705615
dev_ego_heading	-11.310877331369493	-3.5527019394340207
rel_heading	9.010973263935732	7.8552901484820765
dev_collission	-13.293160230828702	-3.4689546491940866
dev_ego_heading	4.917056724349525	0.4799431312865621
rel_heading	6.1591767179556705	9.871509523832037
dev_collission	7.933161585971487	13.289732989560251
dev_ego_heading	14.218512345542557	2.5770032873020576
rel_heading	-2.9944967439959562	-3.2004018424578127
dev_collission	9.051280808753909	4.494715582453653
dev_ego_heading	9.669943319291711	13.127147518528261
rel_heading	4.2667395931975385	0.6508836733487406
dev_collission	9.958399328884191	1.1163529367168152
dev_ego_heading	13.26189185302836	13.127147518528261
rel_heading	11.475132734970021	0.6508836733487406
dev_collission	3.7195648268763932	1.1163529367168152
dev_ego_heading	-10.655606134482865	-9.304120465013387
rel_heading	10.50895590655401	15.0
dev_collission	-4.344736521913113	-1.9145375439009789
dev_ego_heading	11.302661306071109	4.8100533540791774
rel_heading	11.0219755999967	15.0
dev_collission	-5.851496979814277	-5.298896995406966
dev_ego_heading	5.518250139452686	8.381487653812574
rel_heading	-10.690881998824988	-9.069447761992407
dev_collission	-10.386256993815909	-2.60833870382217
dev_ego_heading	13.315412939268963	13.127147518528261
rel_heading	10.865018946057496	0.6508836733487406
dev_collission	-3.3432117421761305	1.1163529367168152
dev_ego_heading	-1.9643620702975877	-3.680794775443614
rel_heading	-6.702235654259901	-10.55556483908666
dev_collission	7.720416622179151	6.076192379163656
dev_ego_heading	-14.650336133859591	-4.632725957446981
rel_heading	-13.325025347825523	-9.205008317636914
dev_collission	-14.500757830779376	-3.7130192834678732
dev_ego_heading	4.326126782921193	-0.4728992876882026
rel_heading	10.51449601733853	8.750726033141882
dev_collission	12.79602564569251	11.758643147673077
dev_ego_heading	12.43373204482766	2.5029121153083804
rel_heading	-7.084182660521851	-8.269364618918065
dev_collission	4.35457601177578	1.2236882855098605
dev_ego_heading	-13.221768555495832	-4.408398394949724
rel_heading	-11.98268408973927	-8.552705048059387
dev_collission	-13.106506597144545	-2.460411171967138
dev_ego_heading	-5.341784628683357	-5.218913571656321
rel_heading	-9.43060975458252	-11.179176388515131
dev_collission	12.771339835834105	20.0
dev_ego_heading	-8.263459272394833	-3.7650694896897736
rel_heading	1.6799740284244322	0.16561350300987243
dev_collission	9.468676370718185	4.759818356503867
dev_ego_heading	-2.5754850130610656	-6.0304672086503714
rel_heading	4.991886101173858	15.0
dev_collission	10.16039862089686	9.421859408618303
dev_ego_heading	-11.191854107191126	-6.192877925270798
rel_heading	0.9382125519887037	0.6529037544673244
dev_collission	-8.436440874313824	-9.275058946160016
dev_ego_heading	-13.387983104490443	-3.768512019663229
rel_heading	-13.879665584344053	-8.402612640852428
dev_collission	-19.337489449751736	-2.9660413394128264
dev_ego_heading	10.663575283987061	15.0
rel_heading	-2.498949344417909	-1.3164113971881357
dev_collission	1.9222918907743924	5.36961363021353
dev_ego_heading	-14.099358094014583	-14.557213105269486
rel_heading	-9.253360517219864	-10.819959397146802
dev_collission	-16.813826578034153	-19.906638679642647
dev_ego_heading	8.01804543269828	4.762018111519783
rel_heading	5.858695149778413	7.2390627490648916
dev_collission	-8.900329135950141	-7.600453779480521
dev_ego_heading	-4.195473382633196	-4.134443395385947
rel_heading	-12.729349485232047	-11.581213671713808
dev_collission	1.6390788607227051	5.26928909389932
dev_ego_heading	1.111325625588421	0.25758455043379436
rel_heading	10.637828691733525	9.208058362765142
dev_collission	11.286088660470774	13.75970924638668
dev_ego_heading	-13.364195125912158	-10.778815437814846
rel_heading	-5.160128653790215	-5.484517253171102
dev_collission	9.548008297264786	15.527537870029624
dev_ego_heading	-5.767178989532477	-5.621098575698387
rel_heading	-0.23977467025598997	-1.8163328173319104
dev_collission	-4.246939757665725	1.2467704752887994
dev_ego_heading	8.953355745581003	2.2949937527580953
rel_heading	11.828254873371389	9.301295668722599
dev_collission	-1.883447536004418	-0.6230388027275882
dev_ego_heading	-3.6645614842799166	-1.04371900720112
rel_heading	-10.914045909798647	-15.0
dev_collission	-18.57651599499261	-16.61531356212673
dev_ego_heading	1.1075092587152149	-0.6042453321488549
rel_heading	13.26626495746224	6.344232493365973
dev_collission	-13.489512036643863	-8.512432854380474
dev_ego_heading	-9.160211507427778	-10.253297784456016
rel_heading	3.6145120061417977	1.3560795510963857
dev_collission	-16.418390968009653	-15.672264684510772
dev_ego_heading	-3.2209557558764406	-7.436290848540303
rel_heading	14.571134499587561	15.0
dev_collission	1.0894243384909643	1.3778252029853433
dev_ego_heading	5.497083483169224	0.5800890263780358
rel_heading	8.743327820389823	6.728432450122808
dev_collission	-10.227705708730245	-8.54467275521226
dev_ego_heading	4.171666706670109	3.265111731498849
rel_heading	-10.516441642721292	-10.571862190652956
dev_collission	17.150618043045228	14.834970899420833
dev_ego_heading	10.4485742471497	13.127147518528261
rel_heading	3.5071930354457557	0.6508836733487406
dev_collission	0.6139677275610538	1.1163529367168152
dev_ego_heading	-1.2549691291683764	0.39858129561794564
rel_heading	-8.277246067806967	-15.0
dev_collission	1.8648092227254622	20.0
dev_ego_heading	3.2492634316790046	0.7805081873899962
rel_heading	12.73601258772338	10.206419348995901
dev_collission	8.498798021174977	13.107850969838033
dev_ego_heading	-9.827539489987746	-15.0
rel_heading	-11.487299607747001	-11.403848611668813
dev_collission	-2.99513229912149	0.1673994235405148
dev_ego_heading	13.353768161901908	7.985218969529158
rel_heading	-11.447933740944961	-11.41034927895727
dev_collission	18.914208914609098	15.934623395551808
dev_ego_heading	-11.357942471134972	-9.390479469096709
rel_heading	5.163811456204645	15.0
