parameter	lambda_true	lambda_predicted
rel_heading	-6.749347961038335	-5.507263745355144
dev_collission	3.8539181830282843	3.1179483013558236
dev_ego_heading	1.3031140528866167	0.25120093392037823
rel_heading	2.8208068438941147	9.992845756375456
dev_collission	14.908156369286473	14.254365658933594
dev_ego_heading	10.413804857306616	13.518749376330865
rel_heading	7.046475808483905	15.0
dev_collission	-9.670103946375747	-7.326588439468606
dev_ego_heading	13.114844934710096	15.0
rel_heading	-12.702715456273545	-15.0
dev_collission	2.294736465386844	4.029218746380121
dev_ego_heading	1.0792781147107426	1.4627813203151436
rel_heading	-1.9759967256547206	-7.859338235541066
dev_collission	1.8103006047136851	1.6478472242557556
dev_ego_heading	0.7259283275849064	15.0
rel_heading	-9.04552980613563	-15.0
dev_collission	15.448925049432845	4.7300202674218905
dev_ego_heading	-5.093087351530027	-3.6052161992515654
rel_heading	-10.243879746502012	-15.0
dev_collission	15.166252413351394	20.0
dev_ego_heading	2.6801644096095885	9.667397163727951
rel_heading	-0.003069316521971288	1.5380112916862478
dev_collission	-10.187377000855285	-20.0
dev_ego_heading	2.06590331571379	5.459746243091023
rel_heading	-3.2163168772730835	-15.0
dev_collission	10.67468126699248	-5.1428277096820265
dev_ego_heading	1.5973558872956346	6.370525144559178
rel_heading	-13.980627453323237	-15.0
dev_collission	7.127871929567171	-5.2591195820703796
dev_ego_heading	-11.364063771872804	-14.813092343862305
rel_heading	-8.863796940045372	-7.410529128496681
dev_collission	14.509934074336265	19.050978191049673
dev_ego_heading	-3.1551403459717857	-3.2938298242295225
rel_heading	-12.159639932845007	-2.5398032833922692
dev_collission	-2.435648989064042	3.8208216647145
dev_ego_heading	1.4647780360878215	0.7594584263114013
rel_heading	-4.851091565839665	-11.972602735016663
dev_collission	-3.023411159393259	13.748588569960411
dev_ego_heading	-2.4271781909847707	-10.253297784456016
rel_heading	11.932494424335701	1.3560795510963857
dev_collission	-10.570377485757035	-15.672264684510772
dev_ego_heading	11.652442603916835	10.34783275967884
rel_heading	2.614291082241408	2.798137602582377
dev_collission	-17.274741495702006	-15.249700849922812
